series_id,area_code,item_code,seasonal,periodicity_code,base_code,base_period,series_title,footnote_codes,begin_year,begin_period,end_year,end_period
CUURS49ASAF113   ,S49A,SAF113,U,R,S,1982-84=100,"Fruits and vegetables in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",          ,2017,M12,2018,M05
CUURS49ASAF114   ,S49A,SAF114,U,R,S,DECEMBER 1977=100,"Nonalcoholic beverages and beverage materials in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",          ,2017,M12,2018,M05
CUURS49ASAF115   ,S49A,SAF115,U,R,S,1982-84=100,"Other food at home in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",          ,2017,M12,2018,M05
CUURS49ASAF116   ,S49A,SAF116,U,R,S,1982-84=100,"Alcoholic beverages in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",          ,1976,M01,2018,M05
CUURS49ASAG      ,S49A,SAG,U,R,S,1982-84=100,"Other goods and services in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",          ,1976,M01,2018,M05
CUURS49ASAGC     ,S49A,SAGC,U,R,S,DECEMBER 2009=100,"Other goods in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",          ,2009,M12,2018,M05
CUURS49ASAGS     ,S49A,SAGS,U,R,S,DECEMBER 2009=100,"Other personal services in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",          ,2009,M12,2018,M05
CUURS49ASAH      ,S49A,SAH,U,R,S,1982-84=100,"Housing in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",          ,1976,M01,2018,M05
CUURS49ASAH1     ,S49A,SAH1,U,R,S,1982-84=100,"Shelter in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",          ,1952,M12,2018,M05
CUURS49ASAH2     ,S49A,SAH2,U,R,S,1982-84=100,"Fuels and utilities in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",          ,1952,M12,2018,M05
CUURS49ASAH21    ,S49A,SAH21,U,R,S,1982-84=100,"Household energy in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",          ,1976,M01,2018,M05
CUURS49ASAH3     ,S49A,SAH3,U,R,S,1982-84=100,"Household furnishings and operations in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",          ,1976,M01,2018,M05
CUURS49ASAH31    ,S49A,SAH31,U,R,S,DECEMBER 2009=100,"Household furnishings and supplies in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",          ,2009,M12,2018,M05
CUURS49ASAM      ,S49A,SAM,U,R,S,1982-84=100,"Medical care in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",          ,1947,M01,2018,M05
CUURS49ASAN      ,S49A,SAN,U,R,S,1982-84=100,"Nondurables in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",          ,1967,M01,2018,M05
CUURS49ASANL1    ,S49A,SANL1,U,R,S,1982-84=100,"Nondurables less food in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",          ,1967,M01,2018,M05
CUURS49ASANL11   ,S49A,SANL11,U,R,S,1982-84=100,"Nondurables less food and beverages in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",          ,1976,M01,2018,M05
CUURS49ASAR      ,S49A,SAR,U,R,S,DECEMBER 1997=100,"Recreation in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",          ,1997,M12,2018,M05
CUURS49ASAS      ,S49A,SAS,U,R,S,1982-84=100,"Services in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",          ,1967,M01,2018,M05
CUURS49ASASL2RS  ,S49A,SASL2RS,U,R,S,DECEMBER 1982=100,"Services less rent of shelter in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",          ,1982,M12,2018,M05
CUURS49ASASL5    ,S49A,SASL5,U,R,S,1982-84=100,"Services less medical care services in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",          ,1967,M01,2018,M05
CUURS49ASAT      ,S49A,SAT,U,R,S,1982-84=100,"Transportation in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",          ,1947,M01,2018,M05
CUURS49ASAT1     ,S49A,SAT1,U,R,S,1982-84=100,"Private transportation in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",          ,1947,M01,2018,M05
CUURS49ASATCLTB  ,S49A,SATCLTB,U,R,S,DECEMBER 2009=100,"Transportation commodities less motor fuel in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",          ,2009,M12,2018,M05
CUURS49ASEEB     ,S49A,SEEB,U,R,S,DECEMBER 1977=100,"Tuition, other school fees, and childcare in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",          ,2017,M12,2018,M05
CUURS49ASEFJ     ,S49A,SEFJ,U,R,S,1982-84=100,"Dairy and related products in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",          ,2017,M12,2018,M05
CUURS49ASEFV     ,S49A,SEFV,U,R,S,1982-84=100,"Food away from home in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",          ,1952,M12,2018,M05
CUURS49ASEHA     ,S49A,SEHA,U,R,S,1982-84=100,"Rent of primary residence in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",          ,1914,M12,2018,M05
CUURS49ASEHC     ,S49A,SEHC,U,R,S,DECEMBER 1982=100,"Owners' equivalent rent of residences in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",          ,1982,M12,2018,M05
CUURS49ASEHC01   ,S49A,SEHC01,U,R,S,DECEMBER 1982=100,"Owners' equivalent rent of primary residence in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",          ,1982,M12,2018,M05
CUURS49ASEHF     ,S49A,SEHF,U,R,S,1982-84=100,"Gas (piped) and electricity in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",          ,1935,M03,2018,M05
CUURS49ASEHF01   ,S49A,SEHF01,U,R,S,1982-84=100,"Electricity in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",          ,1971,M05,2018,M05
CUURS49ASEHF02   ,S49A,SEHF02,U,R,S,1982-84=100,"Utility (piped) gas service in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",          ,1971,M05,2018,M05
CUURS49ASETA     ,S49A,SETA,U,R,S,DECEMBER 1997=100,"New and used motor vehicles in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",          ,2017,M12,2018,M05
CUURS49ASETA01   ,S49A,SETA01,U,R,S,DECEMBER 1977=100,"New vehicles in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",          ,2017,M12,2018,M05
CUURS49ASETA02   ,S49A,SETA02,U,R,S,DECEMBER 1977=100,"Used cars and trucks in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",          ,2017,M12,2018,M05
CUURS49ASETB     ,S49A,SETB,U,R,S,1982-84=100,"Motor fuel in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",          ,1977,M12,2018,M05
CUURS49ASETB01   ,S49A,SETB01,U,R,S,1982-84=100,"Gasoline (all types) in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",          ,1977,M12,2018,M05
CUURS49ASETE     ,S49A,SETE,U,R,S,DECEMBER 1977=100,"Motor vehicle insurance in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",          ,2017,M12,2018,M05
CUURS49ASS47014  ,S49A,SS47014,U,R,S,1982-84=100,"Gasoline, unleaded regular in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",          ,1976,M01,2018,M05
CUURS49ASS47015  ,S49A,SS47015,U,R,S,DECEMBER 1993=100,"Gasoline, unleaded midgrade in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",          ,1993,M12,2018,M05
CUURS49ASS47016  ,S49A,SS47016,U,R,S,1982-84=100,"Gasoline, unleaded premium in Los Angeles-Long Beach-Anaheim, CA, all urban consumers, not seasonally adjusted",          ,1981,M08,2018,M05
CUURS49BAA0      ,S49B,AA0,U,R,A,1967=100,"All items - old base in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1914,M12,2018,M04
CUURS49BSA0      ,S49B,SA0,U,R,S,1982-84=100,"All items in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1914,M12,2018,M04
CUURS49BSA0E     ,S49B,SA0E,U,R,S,1982-84=100,"Energy in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1977,M12,2018,M05
CUURS49BSA0L1E   ,S49B,SA0L1E,U,R,S,1982-84=100,"All items less food and energy in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1982,M02,2018,M04
CUURS49BSA0L2    ,S49B,SA0L2,U,R,S,1982-84=100,"All items less shelter in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1975,M12,2018,M04
CUURS49BSA0L5    ,S49B,SA0L5,U,R,S,1982-84=100,"All items less medical care in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1966,M12,2018,M04
CUURS49BSA0LE    ,S49B,SA0LE,U,R,S,1982-84=100,"All items less energy in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1977,M12,2018,M04
CUURS49BSAA      ,S49B,SAA,U,R,S,1982-84=100,"Apparel in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1952,M12,2018,M04
CUURS49BSAC      ,S49B,SAC,U,R,S,1982-84=100,"Commodities in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1966,M12,2018,M04
CUURS49BSACL1    ,S49B,SACL1,U,R,S,1982-84=100,"Commodities less food in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1966,M12,2018,M04
CUURS49BSACL11   ,S49B,SACL11,U,R,S,1982-84=100,"Commodities less food and beverages in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1975,M12,2018,M04
CUURS49BSAD      ,S49B,SAD,U,R,S,1982-84=100,"Durables in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1966,M12,2018,M04
CUURS49BSAE      ,S49B,SAE,U,R,S,DECEMBER 1997=100,"Education and communication in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1997,M12,2018,M04
CUURS49BSAEC     ,S49B,SAEC,U,R,S,DECEMBER 2009=100,"Education and communication commodities in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,2009,M12,2018,M04
CUURS49BSAES     ,S49B,SAES,U,R,S,DECEMBER 2009=100,"Education and communication services in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,2009,M12,2018,M04
CUURS49BSAF      ,S49B,SAF,U,R,S,1982-84=100,"Food and beverages in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1975,M12,2018,M04
CUURS49BSAF1     ,S49B,SAF1,U,R,S,1982-84=100,"Food in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1914,M12,2018,M04
CUURS49BSAF11    ,S49B,SAF11,U,R,S,1982-84=100,"Food at home in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1953,M01,2018,M05
CUURS49BSAF111   ,S49B,SAF111,U,R,S,1982-84=100,"Cereals and bakery products in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,2017,M12,2018,M04
CUURS49BSAF112   ,S49B,SAF112,U,R,S,1982-84=100,"Meats, poultry, fish, and eggs in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,2017,M12,2018,M04
CUURS49BSAF113   ,S49B,SAF113,U,R,S,1982-84=100,"Fruits and vegetables in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,2017,M12,2018,M04
CUURS49BSAF114   ,S49B,SAF114,U,R,S,DECEMBER 1977=100,"Nonalcoholic beverages and beverage materials in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,2017,M12,2018,M04
CUURS49BSAF115   ,S49B,SAF115,U,R,S,1982-84=100,"Other food at home in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,2017,M12,2018,M04
CUURS49BSAF116   ,S49B,SAF116,U,R,S,1982-84=100,"Alcoholic beverages in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1975,M12,2018,M04
CUURS49BSAG      ,S49B,SAG,U,R,S,1982-84=100,"Other goods and services in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1975,M12,2018,M04
CUURS49BSAGC     ,S49B,SAGC,U,R,S,DECEMBER 2009=100,"Other goods in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,2009,M12,2018,M04
CUURS49BSAGS     ,S49B,SAGS,U,R,S,DECEMBER 2009=100,"Other personal services in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,2009,M12,2018,M04
CUURS49BSAH      ,S49B,SAH,U,R,S,1982-84=100,"Housing in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1975,M12,2018,M04
CUURS49BSAH1     ,S49B,SAH1,U,R,S,1982-84=100,"Shelter in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1952,M12,2018,M05
CUURS49BSAH2     ,S49B,SAH2,U,R,S,1982-84=100,"Fuels and utilities in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1952,M12,2018,M04
CUURS49BSAH21    ,S49B,SAH21,U,R,S,1982-84=100,"Household energy in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1976,M01,2018,M05
CUURS49BSAH3     ,S49B,SAH3,U,R,S,1982-84=100,"Household furnishings and operations in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1975,M12,2018,M04
CUURS49BSAH31    ,S49B,SAH31,U,R,S,DECEMBER 2009=100,"Household furnishings and supplies in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,2009,M12,2018,M04
CUURS49BSAM      ,S49B,SAM,U,R,S,1982-84=100,"Medical care in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1947,M01,2018,M04
CUURS49BSAN      ,S49B,SAN,U,R,S,1982-84=100,"Nondurables in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1966,M12,2018,M04
CUURS49BSANL1    ,S49B,SANL1,U,R,S,1982-84=100,"Nondurables less food in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1966,M12,2018,M04
CUURS49BSANL11   ,S49B,SANL11,U,R,S,1982-84=100,"Nondurables less food and beverages in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1975,M12,2018,M04
CUURS49BSAR      ,S49B,SAR,U,R,S,DECEMBER 1997=100,"Recreation in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1997,M12,2018,M04
CUURS49BSAS      ,S49B,SAS,U,R,S,1982-84=100,"Services in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1966,M12,2018,M04
CUURS49BSASL2RS  ,S49B,SASL2RS,U,R,S,DECEMBER 1982=100,"Services less rent of shelter in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1982,M12,2018,M04
CUURS49BSASL5    ,S49B,SASL5,U,R,S,1982-84=100,"Services less medical care services in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1966,M12,2018,M04
CUURS49BSAT      ,S49B,SAT,U,R,S,1982-84=100,"Transportation in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1947,M01,2018,M04
CUURS49BSAT1     ,S49B,SAT1,U,R,S,1982-84=100,"Private transportation in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1947,M01,2018,M04
CUURS49BSATCLTB  ,S49B,SATCLTB,U,R,S,DECEMBER 2009=100,"Transportation commodities less motor fuel in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,2009,M12,2018,M04
CUURS49BSEEB     ,S49B,SEEB,U,R,S,DECEMBER 1977=100,"Tuition, other school fees, and childcare in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,2017,M12,2018,M04
CUURS49BSEFJ     ,S49B,SEFJ,U,R,S,1982-84=100,"Dairy and related products in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,2017,M12,2018,M04
CUURS49BSEFV     ,S49B,SEFV,U,R,S,1982-84=100,"Food away from home in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1952,M12,2018,M04
CUURS49BSEHA     ,S49B,SEHA,U,R,S,1982-84=100,"Rent of primary residence in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1914,M12,2018,M05
CUURS49BSEHC     ,S49B,SEHC,U,R,S,DECEMBER 1982=100,"Owners' equivalent rent of residences in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1982,M12,2018,M05
CUURS49BSEHC01   ,S49B,SEHC01,U,R,S,DECEMBER 1982=100,"Owners' equivalent rent of primary residence in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1982,M12,2018,M05
CUURS49BSEHF     ,S49B,SEHF,U,R,S,1982-84=100,"Gas (piped) and electricity in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1935,M03,2018,M05
CUURS49BSEHF01   ,S49B,SEHF01,U,R,S,1982-84=100,"Electricity in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1971,M05,2018,M05
CUURS49BSEHF02   ,S49B,SEHF02,U,R,S,1982-84=100,"Utility (piped) gas service in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1971,M05,2018,M05
CUURS49BSETA     ,S49B,SETA,U,R,S,DECEMBER 1997=100,"New and used motor vehicles in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,2017,M12,2018,M04
CUURS49BSETA01   ,S49B,SETA01,U,R,S,DECEMBER 1977=100,"New vehicles in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,2017,M12,2018,M04
CUURS49BSETA02   ,S49B,SETA02,U,R,S,DECEMBER 1977=100,"Used cars and trucks in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,2017,M12,2018,M04
CUURS49BSETB     ,S49B,SETB,U,R,S,1982-84=100,"Motor fuel in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1977,M12,2018,M05
CUURS49BSETB01   ,S49B,SETB01,U,R,S,1982-84=100,"Gasoline (all types) in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1977,M12,2018,M05
CUURS49BSETE     ,S49B,SETE,U,R,S,DECEMBER 1977=100,"Motor vehicle insurance in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,2017,M12,2018,M04
CUURS49BSS47014  ,S49B,SS47014,U,R,S,1982-84=100,"Gasoline, unleaded regular in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1976,M01,2018,M05
CUURS49BSS47015  ,S49B,SS47015,U,R,S,DECEMBER 1993=100,"Gasoline, unleaded midgrade in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1993,M12,2018,M05
CUURS49BSS47016  ,S49B,SS47016,U,R,S,1982-84=100,"Gasoline, unleaded premium in San Francisco-Oakland-Hayward, CA, all urban consumers, not seasonally adjusted",          ,1981,M08,2018,M05
